Código do Ativo,Sigla do Ativo,CEG do empreendimento,Cód. Parcela de Usina,Parcela de Usina,Tipo de Despacho,Participante do Rateio de Perdas,Fonte de Energia Primária,Combustível*,Submercado,UF,Caracterísitica da Parcela,Participante do MRE,Participante do Regime de Cotas,% de Desconto da Usina,Capacidade da Usina(i) - MW (CAP_T),Garantia Física (ii) MW Médio (GF),"Fator de Operação Comercial (iii) (F_COMERCIALp,j)","Fator de Abatimento de Perdas Internas Instantâneas (F_PDI p,j)",Cód. Perfil,Sigla,Nome Empresarial,Data de Início de Operação Comercial na CCEE,Mês,"Geração no Centro de Gravidade - 
MW médios 
(Gp,j)","Geração em Teste no Centro de Gravidade - MW médios 
(GFT p,j)","Garantia Física no Centro de Gravidade Apurada para Fins de Lastro - MW médios (GFISp,j)","Geração por Segurança Energética (1) 
 MW médios
(G_SE p,j)","Geração por  Restrição de Operação Constrained-On (1)   MW médios 
(G_CONST_ON p,j)","Geração para Manutenção de Reserva Operativa 
MW médios
(G_RESPOP p,j)  ","Geração por Unit Commitment
(G_UNIT p,j)  "
246,ILHA DOS POMBOS,UHE.PH.RJ.001113-4.01,246,ILHA DOS POMBOS,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,RJ,Operação Normal,Sim,Não,,187.169,103.9,1,0.995754100328129,1608,LIGHT ENERGIA,LIGHT ENERGIA S.A,2000-08-01 00:00:00,2023-01-01 00:00:00,144.69119724731183,0,94.780359,0,0,,
247,STA BRANCA,UHE.PH.SP.002696-4.01,247,STA BRANCA,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,56.05,28.9,1,0.979357890169797,1608,LIGHT ENERGIA,LIGHT ENERGIA S.A,2000-08-01 00:00:00,2023-01-01 00:00:00,9.113808030913978,0,26.110318000000003,0,0,,
248,GOV. BENTO MUNHOZ,UHE.PH.PR.000984-9.01,248,GOV. BENTO MUNHOZ,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUL,PR,Operação Normal,Sim,Não,,1676,575.3,1,0.987863906035751,92104,FDA,F.D.A. GERACAO DE ENERGIA ELETRICA S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,782.1090665604839,0,564.6156314959677,0,0,,
249,SEGREDO (GNB),UHE.PH.PR.002715-4.01,249,SEGREDO (GNB),I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUL,PR,Operação Normal,Sim,Não,,1260,558.3,1,0.989935330879926,82,COPEL GET,COPEL GERACAO E TRANSMISSAO S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,687.4899793655914,0,539.4769145228495,0,0,,
250,SALTO CAXIAS (GJR),UHE.PH.PR.002591-7.01,250,SALTO CAXIAS (GJR),I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUL,PR,Operação Normal,Sim,Não,,1240,575.4,1,0.989606103475919,82,COPEL GET,COPEL GERACAO E TRANSMISSAO S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,539.5581309139784,0,557.3598242997311,0,0,,
251,CAPVRI/CACHOEIR(GPS),UHE.PH.PR.001042-1.01,251,GOV. PARIGOT,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUL,PR,Operação Normal,Sim,Sim,,182,72.52,1,0.989705187367927,58530,COPEL GET GOV PARIGOT,COPEL GERACAO E TRANSMISSAO S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,90.62111579435484,0,69.74593319354838,0,0,,
251,CAPVRI/CACHOEIR(GPS),UHE.PH.PR.001042-1.01,895941,GOV. PARIGOT S ACL,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUL,PR,Operação Normal,Sim,Não,,78,31.08,1,0.989705185041495,82,COPEL GET,COPEL GERACAO E TRANSMISSAO S.A.,2015-07-01 00:00:00,2023-01-01 00:00:00,38.837621071236555,0,30.05050967204301,0,0,,
252,FIGUEIRA (FRA),UTE.CM.PR.000955-5.01,252,FIGUEIRA (FRA),IIA - Programada e Não Despachada com CVU,Não,Térmica a Carvão Mineral,Carvão Mineral,SUL,PR,Operação Normal,Não,Não,,20,17.7,1,0.884004266364309,82,COPEL GET,COPEL GERACAO E TRANSMISSAO S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,4.82506375672043,0,8.022072,0,0,0,
254,SALTO PASSO VELHO,PCH.PH.SC.002173-3.01,254,SALTO PASSO VELHO,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUL,SC,Operação Normal,Sim,Não,100%,1.8,1.64,1,1,2317,HORIZONTES I1,HORIZONTES ENERGIA S/A,2001-09-01 03:00:00,2023-01-01 00:00:00,1.1567940860215054,0,1.628044,0,0,,
255,SALTO VOLTAO,PCH.PH.SC.003047-3.01,255,SALTO VOLTAO,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUL,SC,Operação Normal,Sim,Não,100%,8.2,7.36,1,1,2317,HORIZONTES I1,HORIZONTES ENERGIA S/A,2001-09-01 03:00:00,2023-01-01 00:00:00,0.0060432768817204295,0,7.307155000000001,0,0,,
266,PASSO REAL,UHE.PH.RS.002003-6.01,266,PASSO REAL,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,,158,67.6,1,0.983398649049626,27402,CEEE-G CONV,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 00:00:00,2023-01-01 00:00:00,37.11799987231183,0,58.519551736559144,0,0,,
267,JACUI,UHE.PH.RS.001217-3.01,267,JACUI,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,,180,112.6,1,0.974364245113343,27402,CEEE-G CONV,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 00:00:00,2023-01-01 00:00:00,79.39371930241936,0,100.31464100000001,0,0,,
268,ITAUBA,UHE.PH.RS.027019-9.01,268,ITAUBA,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,,500.4,176.1,1,0.92869134249102,27402,CEEE-G CONV,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 00:00:00,2023-01-01 00:00:00,73.6120028844086,0,153.12555838844088,0,0,,
269,BUGRES,UHE.PH.RS.000324-7.01,269,BUGRES,III - Não Programada e Não Despachada,Não,Hidráulica,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,,19.2,9.9,1,1,27402,CEEE-G CONV,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 03:00:00,2023-01-01 00:00:00,10.212854904569893,0,8.959718,0,0,,
270,CANASTRA,UHE.PH.RS.000635-1.01,270,CANASTRA,III - Não Programada e Não Despachada,Não,Hidráulica,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,,44.8,24.4,1,0.969237050838216,27402,CEEE-G CONV,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 03:00:00,2023-01-01 00:00:00,17.911187139784946,0,22.038369999999997,0,0,,
271,CAPIGUI,PCH.PH.RS.000654-8.01,271,CAPIGUI,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,,4.47,0.84,1,1,27402,CEEE-G CONV,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 03:00:00,2023-01-01 00:00:00,0.11498365053763442,0,0.8400000000000001,0,0,,
272,ERNESTINA,PCH.PH.RS.000898-2.01,272,ERNESTINA,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,,4.96,2.71,1,1,27402,CEEE-G CONV,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 03:00:00,2023-01-01 00:00:00,3.2566077983870967,0,2.71,0,0,,
273,GUARITA,PCH.PH.RS.001076-6.01,273,GUARITA,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,,1.76,0.97,1,1,27402,CEEE-G CONV,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 03:00:00,2023-01-01 00:00:00,0.7935335120967741,0,0.97,0,0,,
274,SANTA ROSA,PCH.PH.RS.026730-9.01,274,SANTA ROSA,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,,1.528,0.82,1,1,27402,CEEE-G CONV,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 03:00:00,2023-01-01 00:00:00,0.2454933185483871,0,0.8200000000000001,0,0,,
275,HERVAL,PCH.PH.RS.001085-5.01,275,HERVAL,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,,1.52,0.26,1,1,27402,CEEE-G CONV,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 03:00:00,2023-01-01 00:00:00,0.008181635752688172,0,0.26,0,0,,
276,FORQUILHA,PCH.PH.RS.000976-8.01,276,FORQUILHA,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,,1.118,0.92,1,1,27402,CEEE-G CONV,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 03:00:00,2023-01-01 00:00:00,0.9541873064516129,0,0.92,0,0,,
277,PASSO DO INFERNO,PCH.PH.RS.001998-4.01,277,PASSO DO INFERNO,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,,1.49,0.49,1,1,27402,CEEE-G CONV,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 03:00:00,2023-01-01 00:00:00,0.09576047849462366,0,0.49,0,0,,
278,TOCA,CGH.PH.RS.002853-3.01,278,TOCA,III - Não Programada e Não Despachada,Não,Hidráulica CGH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,50%,1.12,0.33,1,1,42820,CEEE-G I50,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 03:00:00,2023-01-01 00:00:00,0.01016018682795699,0,0.33,0,0,,
279,IJUIZINHO,PCH.PH.RS.027405-4.01,279,IJUIZINHO,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,,1.118,0.69,1,1,27402,CEEE-G CONV,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 03:00:00,2023-01-01 00:00:00,0.07333173521505376,0,0.6900000000000001,0,0,,
280,IVAI,CGH.PH.RS.001199-1.01,280,IVAI,III - Não Programada e Não Despachada,Não,Hidráulica CGH,Potencial hidráulico,SUL,RS,Operação Normal,Sim,Não,50%,0.72,0.44,1,1,42820,CEEE-G I50,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G,2000-08-01 03:00:00,2023-01-01 00:00:00,0.36687452956989247,0,0.44,0,0,,
281,URUGUAIANA (AES),UTE.GN.RS.002913-0.01,281,AES URUGUAIANA,IA - Programada e Despachada com CVU,Sim,Térmica a Gás,Gás Natural,SUL,RS,Operação Normal,Não,Não,,639.9,0,0,0.97924,4,AMBAR UTE URUGUAIANA,AMBAR URUGUAIANA ENERGIA S.A.,2000-08-01 03:00:00,2023-01-01 00:00:00,0,0,0,0,0,,
282,TUCURUI,UHE.PH.PA.002889-4.01,282,TUCURUI,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,NORTE,PA,Operação Normal,Sim,Não,,8535,3995.5,1,0.993123429915019,48,ELETRONORTE,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A,2000-08-01 00:00:00,2023-01-01 00:00:00,3773.5223505510753,0,3072.5962813494625,0,0,,
287,SERRA GRANDE,UTE.AI.AL.028543-9.01,287,SERRA GRANDE,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Bagaço de Cana de Açúcar,NORDESTE,AL,Operação Normal,Não,Não,50%,17.2,,1,1,40741,USINA SERRA GRANDE APE,USINA SERRA GRANDE SA,2001-09-01 03:00:00,2023-01-01 00:00:00,1.7130288172043011,0,1.7130288172043011,0,0,,
288,ORIENTAL,PCH.PH.AL.028557-9.01,288,ORIENTAL,III - Não Programada e Não Despachada,Não,Hidráulica CGH,Potencial hidráulico,NORDESTE,AL,Operação Normal,Não,Não,50%,1.25,,1,1,40759,USINA SERRA GRANDE I5,USINA SERRA GRANDE SA,2001-09-01 03:00:00,2023-01-01 00:00:00,0.24408795698924732,0,0.24408795698924732,0,0,,
295,CURUA UNA,UHE.PH.PA.027130-6.01,295,CURUA UNA,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,NORTE,PA,Operação Normal,Sim,Não,,42.8,30.4,1,0.958571530814063,2040,ELN CURUAUNA,CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A,2000-08-01 00:00:00,2023-01-01 00:00:00,32.87616325403226,0,23.396597999999997,0,0,,
303,EQUIPAV,UTE.AI.SP.028101-8.01,303,EQUIPAV,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Bagaço de Cana de Açúcar,SUDESTE,SP,Operação Normal,Não,Não,50%,58.4,0.9,1,1,3025,RENUKA I 5,RENUKA DO BRASIL S.A. - EM RECUPERACAO JUDICIAL,2001-09-01 03:00:00,2023-01-01 00:00:00,0,0,0,0,0,,
307,AGROVALE,UTE.AI.BA.028696-6.01,307,AGROVALE,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Bagaço de Cana de Açúcar,NORDESTE,BA,Operação Normal,Não,Não,50%,14,1.4,1,1,13156,UTE AGROVALE I5,AGRO INDUSTRIAS DO VALE DO SAO FRANCISCO SA AGROVALE,2001-10-01 03:00:00,2023-01-01 00:00:00,5.376344086021506e-06,0,0,0,0,,
311,ESTIVAS,UTE.AI.RN.028660-5.01,311,ESTIVAS,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Bagaço de Cana de Açúcar,NORDESTE,RN,Operação Normal,Não,Não,50%,17,1.1,1,1,25732,USINA ESTIVAS I5,USINA ESTIVAS LTDA,2001-11-01 02:00:00,2023-01-01 00:00:00,2.6554983602150535,0,0.5780649999999999,0,0,,
312,JUIZ DE FORA,UTE.GN.MG.001276-9.01,312,JUIZ DE FORA,IA - Programada e Despachada com CVU,Não,Térmica a Gás,Gás Natural,SUDESTE,MG,Operação Normal,Não,Não,,87.048,,1,0.959,135,PETROBRAS PIE,PETROLEO BRASILEIRO S A PETROBRAS,2001-11-01 02:00:00,2023-01-01 00:00:00,0,0,74.677737,0,0,,
312,JUIZ DE FORA,UTE.GN.MG.001276-9.01,8487,JUIZ DE FORA EXP.,IA - Programada e Despachada com CVU,Não,Térmica a Gás,Gás Natural,SUDESTE,MG,Exportação,Não,Não,,87.048,0,1,0.959,22615,PETROBRAS PIE EXP,PETROLEO BRASILEIRO S A PETROBRAS,2009-03-01 03:00:00,2023-01-01 00:00:00,0,0,0,0,0,,
313,JURUMIRIM,UHE.PH.SP.001285-8.01,313,JURUMIRIM,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,100.956,42.5,1,0.991267743318169,41,RIO PARANAPAN,RIO PARANAPANEMA ENERGIA S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,59.173072862903226,0,40.75530351209677,0,0,,
314,CANOAS I,UHE.PH.SP.000647-5.01,314,CANOAS I,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,82.5,51.5,1,0.982594864606734,41,RIO PARANAPAN,RIO PARANAPANEMA ENERGIA S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,63.84806442473118,0,50.50732,0,0,,
315,SALTO GRANDE (DUKE),UHE.PH.SP.002648-4.01,315,SALTO GRANDE,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,PR,Operação Normal,Sim,Não,,73.8,49.7,1,0.98936219420647,41,RIO PARANAPAN,RIO PARANAPANEMA ENERGIA S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,51.620034768817206,0,49.221814,0,0,,
316,CHAVANTES,UHE.PH.SP.000764-1.01,316,CHAVANTES,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,414,168.9,1,0.994601810410317,41,RIO PARANAPAN,RIO PARANAPANEMA ENERGIA S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,207.58413445698926,0,162.80553632930108,0,0,,
317,CAPIVARA,UHE.PH.SP.000657-2.01,317,CAPIVARA,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,643,328.6,1,0.994449500221699,41,RIO PARANAPAN,RIO PARANAPANEMA ENERGIA S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,410.66218683198923,0,316.9847242083333,0,0,,
318,CANOAS II,UHE.PH.SP.027092-0.01,318,CANOAS II,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,72,43.4,1,0.982423504062962,41,RIO PARANAPAN,RIO PARANAPANEMA ENERGIA S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,51.77624284811828,0,42.507996,0,0,,
319,TAQUARUCU,UHE.PH.SP.002821-5.01,319,TAQUARUCU,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,525,195.4,1,0.991701241010581,41,RIO PARANAPAN,RIO PARANAPANEMA ENERGIA S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,223.2615887486559,0,187.95694968279568,0,0,,
320,ROSANA,UHE.PH.SP.002555-0.01,320,ROSANA,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,354,173.6,1,0.993766583770934,41,RIO PARANAPAN,RIO PARANAPANEMA ENERGIA S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,221.5978155658602,0,172.40693,0,0,,
321,AGUA VERMELHA,UHE.PH.MG.000041-8.01,321,AGUA VERMELHA,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,1396.2,694.5,1,0.993375216076005,30712,AES BRASIL OPERACOES,AES BRASIL OPERACOES S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,672.9632807849463,0,602.0070919879032,0,0,,
322,BARRA BONITA,UHE.PH.SP.000208-9.01,322,BARRA BONITA,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,140.76,46.7,1,0.987513954571122,30712,AES BRASIL OPERACOES,AES BRASIL OPERACOES S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,79.16188157123656,0,40.942365,0,0,,
323,BARIRI,UHE.PH.SP.000203-8.01,323,BARIRI,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,143.1,59.6,1,0.984614863517517,30712,AES BRASIL OPERACOES,AES BRASIL OPERACOES S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,108.08156436424733,0,52.81524,0,0,,
324,IBITINGA,UHE.PH.SP.001097-9.01,324,IBITINGA,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,131.49,66.8,1,0.987425755161233,30712,AES BRASIL OPERACOES,AES BRASIL OPERACOES S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,104.55002431720429,0,58.970372,0,0,,
325,PROMISSAO,UHE.PH.SP.002158-0.01,325,PROMISSAO,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,264,93.9,1,0.991323773333335,30712,AES BRASIL OPERACOES,AES BRASIL OPERACOES S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,207.54568606182795,0,83.672572,0,0,,
326,NOVA AVANHANDAVA,UHE.PH.SP.001552-0.01,326,NOVA AVANHANDAVA,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,347.4,125.5,1,0.992578168745772,30712,AES BRASIL OPERACOES,AES BRASIL OPERACOES S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,257.53029190994624,0,111.92706,0,0,,
327,GRAMINHA,UHE.PH.SP.000588-6.01,327,GRAMINHA,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,80.4,32.5,1,0.988028803862968,30712,AES BRASIL OPERACOES,AES BRASIL OPERACOES S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,64.70510279032258,0,28.298317,0,0,,
328,EUCLIDES DA CUNHA,UHE.PH.SP.000923-7.01,328,EUCLIDES DA CUNHA,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,,108.8,47.1,1,0.99204426083455,30712,AES BRASIL OPERACOES,AES BRASIL OPERACOES S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,88.25806767607527,0,42.032816,0,0,,
329,LIMOEIRO,UHE.PH.SP.001328-5.01,329,LIMOEIRO,I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,50%,32,14.3,1,0.98816238684725,30257,AES BRASIL I5,AES BRASIL OPERACOES S.A.,2000-08-01 00:00:00,2023-01-01 00:00:00,18.16429478360215,0,31.510254,0,0,,
330,MOGI GUACU,PCH.PH.SP.001479-6.01,330,MOGI GUACU,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Não,50%,7.2,3.96,1,1,30257,AES BRASIL I5,AES BRASIL OPERACOES S.A.,2000-08-01 03:00:00,2023-01-01 00:00:00,3.118288575268817,0,7.2,0,0,,
331,HB+PEDREIRA+TRAICAO,UHE.PH.SP.001084-7.01,331,HB+PEDREIRA+TRAICAO,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Sim,,1047.5,115.4,1,0.941189316974728,11923,EMAE HENRY BORDEN,EMAE - EMPRESA METROPOLITANA DE AGUAS E ENERGIA SA,2000-08-01 00:00:00,2023-01-01 00:00:00,305.46906354569893,0,108.16899810887097,0,0,,
333,RASGAO,UHE.PH.SP.002187-3.01,333,RASGAO,III - Não Programada e Não Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Sim,,22,11.84,1,1,11925,EMAE RASGAO,EMAE - EMPRESA METROPOLITANA DE AGUAS E ENERGIA SA,2000-08-01 03:00:00,2023-01-01 00:00:00,13.235726764784946,0,11.839999999999998,0,0,,
334,PORTO GOES,UHE.PH.SP.002123-7.01,334,PORTO GOES,III - Não Programada e Não Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,SP,Operação Normal,Sim,Sim,,24.8,11.63,1,1,11924,EMAE PORTO GOES,EMAE - EMPRESA METROPOLITANA DE AGUAS E ENERGIA SA,2000-08-01 03:00:00,2023-01-01 00:00:00,17.34247741935484,0,11.629999999999999,0,0,,
339,SANTA CLARA (CESC),UHE.PH.MG.002699-9.01,339,SANTA CLARA (CESC),I - Programada e Despachada,Não,Hidráulica,Potencial hidráulico,SUDESTE,MG,Operação Normal,Sim,Não,,60,26.6,1,0.973936682027395,96,CESC,COMPANHIA ENERGETICA SANTA CLARA - EM RECUPERACAO JUDICIAL,2001-12-01 02:00:00,2023-01-01 00:00:00,55.093577690860215,0,25.796688999999997,0,0,,
342,IPOJUCA,UTE.AI.PE.028707-5.01,342,IPOJUCA,III - Não Programada e Não Despachada,Não,Térmica a Biomassa,Bagaço de Cana de Açúcar,NORDESTE,PE,Operação Normal,Não,Não,50%,11.2,0.8,1,1,85061,USINA IPOJUCA I5,USINA IPOJUCA S/A,2001-12-01 02:00:00,2023-01-01 00:00:00,0.6537774193548387,0,0,0,0,,
344,MELLO,PCH.PH.MG.001454-0.01,344,MELLO,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUDESTE,MG,Operação Normal,Sim,Não,50%,10.685,4.42,1,1,28009,RIO NOVO I5,RIO NOVO ENERGIAS RENOVAVEIS LTDA,2002-01-01 02:00:00,2023-01-01 00:00:00,8.300261491935483,0,5.3482,0,0,,
346,CST,UTE.PE.ES.027054-7.01,346,CST,III - Não Programada e Não Despachada,Não,Térmica a Gás,Outros Energéticos de Petróleo,SUDESTE,ES,Operação Normal,Não,Não,,225.1,,1,1,2811,ARCELOR PIE,ARCELORMITTAL BRASIL S.A.,2002-01-01 02:00:00,2023-01-01 00:00:00,0,0,0,0,0,,
347,GARCIA,UHE.PH.SC.001019-7.02,347,GARCIA,III - Não Programada e Não Despachada,Não,Hidráulica,Potencial hidráulico,SUL,SC,Operação Normal,Sim,Sim,,6.244,4.97,1,1,58667,CELESC GERA GARCIA,CELESC GERACAO S.A,2005-02-01 02:00:00,2023-01-01 00:00:00,5.6404151209677424,0,4.9583699999999995,0,0,,
347,GARCIA,UHE.PH.SC.001019-7.02,895721,GARCIA ACL,III - Não Programada e Não Despachada,Não,Hidráulica,Potencial hidráulico,SUL,SC,Operação Normal,Sim,Não,,2.676,2.13,1,1,1924,CELESC GERA,CELESC GERACAO S.A,2015-07-01 00:00:00,2023-01-01 00:00:00,2.4173207943548385,0,2.125016,0,0,,
348,CONGONHAL I,PCH.PH.MG.028036-4.01,348,CONGONHAL I,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUDESTE,MG,Operação Normal,Sim,Não,100%,1.816,1.17,1,1,17474,GESM I1,GESM - GERACAO DE ENERGIA SUL DE MINAS S/A,2002-01-01 02:00:00,2023-01-01 00:00:00,1.5532314529569893,0,1.1817,0,0,,
349,HENRIQUE PORTUGAL,CGH.PH.MG.028022-4.01,349,HENRIQUE PORTUGAL,III - Não Programada e Não Despachada,Não,Hidráulica CGH,Potencial hidráulico,SUDESTE,MG,Operação Normal,Sim,Não,50%,0.8,0.45,1,1,17475,GESM I5,GESM - GERACAO DE ENERGIA SUL DE MINAS S/A,2002-01-01 02:00:00,2023-01-01 00:00:00,0.7213777352150537,0,0.4545,0,0,,
350,PAES LEME,PCH.PH.MG.001932-1.01,350,PAES LEME,III - Não Programada e Não Despachada,Não,Hidráulica PCH,Potencial hidráulico,SUDESTE,MG,Operação Normal,Sim,Não,100%,1.92,1.48,1,1,17474,GESM I1,GESM - GERACAO DE ENERGIA SUL DE MINAS S/A,2002-01-01 02:00:00,2023-01-01 00:00:00,1.3374453252688172,0,1.4948000000000001,0,0,,
352,MACHADINHO,UHE.PH.SC.001356-0.01,352,MACHADINHO,I - Programada e Despachada,Sim,Hidráulica,Potencial hidráulico,SUL,SC,Operação Normal,Sim,Não,,1140,519.8,1,0.989959919752735,57,ENGIE BR GER,ENGIE BRASIL ENERGIA S.A.,2002-01-01 02:00:00,2023-01-01 00:00:00,250.7259845793011,0,500.83854483333334,0,0,,
